date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:59	12511/12511	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:06:59%20GMT	http://www.samomatky.cz/?cat=5	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/indexb946.html	(from http://www.samomatky.cz/)
14:07:00	16359/16359	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:01%20GMT	http://www.samomatky.cz/?p=26	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index88b9.html	(from http://www.samomatky.cz/)
14:07:01	2344/2344	---M--	200	added ('OK')	image/png	etag:%22d43e621ff6fd01:0%22	http://www.samomatky.cz/wp-content/themes/dualshock/images/bg.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/themes/dualshock/images/bg.png	(from http://www.samomatky.cz/wp-content/themes/dualshock/style.css?ver=4.0)
14:07:02	17241/17241	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:02%20GMT	http://www.samomatky.cz/?p=6	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index42dc.html	(from http://www.samomatky.cz/)
14:07:02	1252/1252	---M--	200	added ('OK')	image/png	etag:%22c23a641ff6fd01:0%22	http://www.samomatky.cz/wp-content/themes/dualshock/images/search_image.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/themes/dualshock/images/search_image.png	(from http://www.samomatky.cz/wp-content/themes/dualshock/style.css?ver=4.0)
14:07:03	24499/24499	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:04%20GMT	http://www.samomatky.cz/?p=1	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/indexcff1.html	(from http://www.samomatky.cz/)
14:07:04	1020/1020	---M--	200	added ('OK')	image/png	etag:%22c23a641ff6fd01:0%22	http://www.samomatky.cz/wp-content/themes/dualshock/images/top_arrow.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/themes/dualshock/images/top_arrow.png	(from http://www.samomatky.cz/wp-content/themes/dualshock/style.css?ver=4.0)
14:07:05	10803/10803	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:05%20GMT	http://www.samomatky.cz/?m=201506	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/indexe04d.html	(from http://www.samomatky.cz/)
14:07:05	141/141	---M--	200	added ('OK')	image/png	etag:%22c23a641ff6fd01:0%22	http://www.samomatky.cz/wp-content/themes/dualshock/images/nav-icon.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/themes/dualshock/images/nav-icon.png	(from http://www.samomatky.cz/wp-content/themes/dualshock/style.css?ver=4.0)
14:07:06	397/397	---M--	200	added ('OK')	image/png	etag:%2210b273df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/code.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/code.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:06	14187/14187	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:07%20GMT	http://www.samomatky.cz/?m=201501	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index5c83.html	(from http://www.samomatky.cz/)
14:07:07	1007/1007	---M--	200	added ('OK')	image/png	etag:%223414a3df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/thumb.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/thumb.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:07	939/939	---M--	200	added ('OK')	image/png	etag:%223414a3df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/speaker.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/speaker.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:08	17156/17156	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:08%20GMT	http://www.samomatky.cz/?m=201412	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index44ad.html	(from http://www.samomatky.cz/)
14:07:08	841/841	---M--	200	added ('OK')	image/png	etag:%223414a3df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/tick.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/tick.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:09	669/669	---M--	200	added ('OK')	image/png	etag:%223414a3df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/cross.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/cross.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:09	101/101	---M--	200	added ('OK')	image/png	etag:%22dc35b3df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/toggle-down.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/toggle-down.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:10	97/97	---M--	200	added ('OK')	image/png	etag:%22dc35b3df10d01:0%22	http://www.samomatky.cz/wp-content/plugins/wp-shortcode/images/toggle-up.png	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-content/plugins/wp-shortcode/images/toggle-up.png	(from http://www.samomatky.cz/wp-content/plugins/wp-shortcode/css/wp-shortcode.css?ver=4.0)
14:07:12	717/717	---M--	200	added ('OK')	text/xml	etag:%22c6f979f2a7453d431f6ffc10aed4d388%22	http://www.samomatky.cz/?feed=rss2&page_id=13	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index795c.html	(from http://www.samomatky.cz/?page_id=13)
14:07:13	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Jun%202016%2012:07:13%20GMT	http://www.samomatky.cz/?p=13	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index2dc4.html	(from http://www.samomatky.cz/?page_id=13)
14:07:13	757/757	---M--	200	added ('OK')	application/javascript	etag:%22015d5a9b4e1ce1:0%22	http://www.samomatky.cz/wp-includes/js/comment-reply.min.js?ver=4.0	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-includes/js/comment-reply.minf9b8.js	(from http://www.samomatky.cz/?page_id=13)
14:07:14	70696/70696	---M--	200	added ('OK')	image/jpeg	etag:%229e7c8f71f8fd01:0%22	http://www.samomatky.cz/wordpress/wp-content/uploads/2014/12/leknin.jpg	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wordpress/wp-content/uploads/2014/12/leknin.jpg	(from http://www.samomatky.cz/?page_id=13)
14:07:14	21615/21615	---M--	200	added ('OK')	image/jpeg	etag:%223deb8872f8fd01:0%22	http://www.samomatky.cz/wordpress/wp-content/uploads/2014/12/leknin-300x225.jpg	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wordpress/wp-content/uploads/2014/12/leknin-300x225.jpg	(from http://www.samomatky.cz/?page_id=13)
14:07:15	712/712	---M--	200	added ('OK')	text/xml	etag:%22c6f979f2a7453d431f6ffc10aed4d388%22	http://www.samomatky.cz/?feed=rss2&page_id=2	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index76cc.html	(from http://www.samomatky.cz/?page_id=2)
14:07:16	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Jun%202016%2012:07:17%20GMT	http://www.samomatky.cz/?p=2	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index905b.html	(from http://www.samomatky.cz/?page_id=2)
14:07:17	240/240	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2009%20Jun%202016%2012:07:17%20GMT	http://www.samomatky.cz/wordpress/wp-admin/	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wordpress/wp-admin/index.html	(from http://www.samomatky.cz/?page_id=2)
14:07:17	712/712	---M--	200	added ('OK')	text/xml	etag:%22c6f979f2a7453d431f6ffc10aed4d388%22	http://www.samomatky.cz/?feed=rss2&page_id=56	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index5c2f.html	(from http://www.samomatky.cz/?page_id=56)
14:07:20	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Jun%202016%2012:07:21%20GMT	http://www.samomatky.cz/?p=56	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index2dc8.html	(from http://www.samomatky.cz/?page_id=56)
14:07:22	708/708	---M--	200	added ('OK')	text/xml	etag:%22c6f979f2a7453d431f6ffc10aed4d388%22	http://www.samomatky.cz/?feed=rss2&page_id=60	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/index5cf4.html	(from http://www.samomatky.cz/?page_id=60)
14:07:23	1/1	---M--	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202016%2012:07:24%20GMT	http://www.samomatky.cz/wp-admin/admin-ajax.php	D:/My%20Web%20Sites/samomatky/www.samomatky.cz/wp-admin/admin-ajax.html	(from http://www.samomatky.cz/?p=98)
